season,seat,points,place
2017,10,1783.08,4
2017,1,1524.1999999999998,9
2017,2,1479.8000000000002,10
2017,3,1898.3600000000001,1
2017,4,1740.18,4
2017,5,1659.8600000000001,7
2017,6,1839.0600000000002,2
2017,7,1624.6799999999998,8
2017,8,1663.0,6
2017,9,1689.1599999999999,5
2017,10,1744.08,3
2017,1,1708.88,7
2017,2,1652.42,8
2017,3,1710.3600000000001,6
2017,4,1559.54,10
2017,5,1753.3999999999999,5
2017,6,1799.18,2
2017,7,1794.56,3
2017,8,1760.2600000000002,4
2017,9,1617.64,9
2017,10,1843.7399999999998,1
2017,1,1775.44,2
2017,2,1864.58,1
2017,3,1716.5200000000002,8
2017,4,1480.5,10
2017,5,1741.1399999999999,5
2017,6,1716.52,9
2017,7,1745.7200000000003,4
2017,8,1759.4,3
2017,9,1728.52,7
2017,10,1736.08,6
2017,1,1809.8199999999997,2
2017,2,1712.72,9
2017,3,1719.86,8
2017,4,1771.9,4
2017,5,1765.72,5
2017,6,1731.48,6
2017,7,1775.1399999999999,3
2017,8,1811.38,1
2017,9,1730.76,7
2017,10,1650.8,10
2017,1,1656.7200000000003,8
2017,2,1811.96,1
2017,3,1512.0,10
2017,4,1718.2800000000002,5
2017,5,1786.6599999999999,2
2017,6,1652.6200000000001,9
2017,7,1660.02,7
2017,8,1748.8400000000001,4
2017,9,1694.1800000000003,6
2017,10,1762.88,3
2017,1,1820.8000000000002,1
2017,2,1774.0600000000002,4
2017,3,1504.0,10
2017,4,1695.22,7
2017,5,1736.84,5
2017,6,1644.58,9
2017,7,1780.18,3
2017,8,1693.48,8
2017,9,1697.36,6
2017,10,1780.62,2
2017,1,1855.98,1
2017,2,1538.8999999999999,10
2017,3,1666.3599999999997,7
2017,4,1638.34,8
2017,5,1749.3400000000001,3
2017,6,1627.76,9
2017,7,1703.2599999999998,6
2017,8,1726.7200000000003,5
2017,9,1730.7799999999997,4
2017,10,1785.2000000000003,2
2017,1,1771.76,3
2017,2,1714.6200000000001,5
2017,3,1904.38,1
2017,4,1722.78,4
2017,5,1703.68,6
2017,6,1772.74,2
2017,7,1405.34,10
2017,8,1668.46,8
2017,9,1681.1200000000001,7
2017,10,1520.1999999999998,9
2017,1,1774.18,3
2017,2,1729.9799999999998,8
2017,3,1745.8600000000001,5
2017,4,1708.38,9
2017,5,1797.24,2
2017,6,1742.2400000000002,6
2017,7,1756.58,4
2017,8,1733.2600000000002,7
2017,9,1802.26,1
2017,10,1690.12,10
2017,1,1804.18,2
2017,2,1758.62,5
2017,3,1767.16,4
2017,4,1820.8600000000001,1
2017,5,1733.3999999999999,6
2017,6,1723.06,8
2017,7,1728.2800000000002,7
2017,8,1802.18,3
2017,9,1706.02,9
2017,10,1666.06,10
2017,1,1833.5000000000002,1
2017,2,1649.62,9
2017,3,1670.78,8
2017,4,1732.06,5
2017,5,1754.24,4
2017,6,1807.7599999999998,3
2017,7,1689.6799999999998,7
2017,8,1708.7199999999998,6
2017,9,1825.22,2
2017,10,1565.5,10
2017,1,1701.22,7
2017,2,1726.78,5
2017,3,1747.0600000000002,3
2017,4,1740.18,4
2017,5,1752.06,2
2017,6,1759.68,1
2017,7,1627.5,10
2017,8,1640.8000000000002,9
2017,9,1659.7800000000002,8
2017,10,1725.38,6
2017,1,1760.1599999999999,3
2017,2,1651.0800000000002,9
2017,3,1767.3,2
2017,4,1702.38,6
2017,5,1805.62,1
2017,6,1741.48,4
2017,7,1740.0600000000002,5
2017,8,1687.24,8
2017,9,1559.0,10
2017,10,1692.0,7
2017,1,1649.46,7
2017,2,1570.1,9
2017,3,1661.36,6
2017,4,1724.98,4
2017,5,1710.62,5
2017,6,1779.7800000000002,2
2017,7,1729.54,3
2017,8,1472.4,10
2017,9,1791.38,1
2017,10,1646.8200000000002,8
2017,1,1792.7199999999998,1
2017,2,1763.48,4
2017,3,1785.66,2
2017,4,1776.0800000000002,3
2017,5,1707.58,8
2017,6,1697.94,9
2017,7,1742.3199999999997,6
2017,8,1671.5600000000004,10
2017,9,1756.18,5
2017,10,1724.7999999999997,7
2017,1,1727.26,7
2017,2,1744.0600000000002,5
2017,3,1673.7800000000002,9
2017,4,1813.3799999999999,1
2017,5,1795.02,2
2017,6,1730.2,6
2017,7,1783.5,4
2017,8,1792.58,3
2017,9,1715.7800000000002,8
2017,10,1648.8799999999999,10
2017,1,1740.26,4
2017,2,1710.96,6
2017,3,1722.88,5
2017,4,1694.7199999999998,8
2017,5,1762.28,2
2017,6,1677.56,9
2017,7,1705.34,7
2017,8,1610.9,10
2017,9,1941.58,1
2017,10,1750.8600000000004,3
2017,1,1809.32,1
2017,2,1721.2600000000002,6
2017,3,1716.2800000000002,7
2017,4,1752.48,3
2017,5,1775.38,2
2017,6,1634.0600000000002,10
2017,7,1707.1999999999998,8
2017,8,1674.8799999999999,9
2017,9,1728.58,5
2017,10,1736.14,4
2018,1,1927.9,6
2018,2,1965.1000000000001,4
2018,3,1976.8999999999999,2
2018,4,1967.2000000000003,3
2018,5,1979.5,1
2018,6,1930.3,5
2018,7,1855.0,8
2018,8,1666.7199999999998,10
2018,9,1866.8199999999997,7
2018,10,1668.46,9
2018,1,1960.56,1
2018,2,1942.3400000000001,4
2018,3,1888.72,5
2018,4,1943.3799999999999,3
2018,5,1885.26,6
2018,6,1873.8600000000001,8
2018,7,1951.9199999999998,2
2018,8,1885.1599999999999,7
2018,9,1694.6,9
2018,10,1608.8400000000001,10
2018,1,1927.6999999999998,4
2018,2,1948.7600000000002,3
2018,3,1862.46,8
2018,4,1954.68,2
2018,5,1921.5199999999998,5
2018,6,1878.16,7
2018,7,2026.02,1
2018,8,1731.68,9
2018,9,1632.4,10
2018,10,1912.6999999999998,6
2018,1,1995.1999999999998,2
2018,2,1908.9399999999998,4
2018,3,1962.94,3
2018,4,1873.6999999999998,6
2018,5,1616.24,9
2018,6,1898.7399999999998,5
2018,7,2028.68,1
2018,8,1585.6200000000001,10
2018,9,1832.2200000000003,8
2018,10,1860.48,7
2018,1,1950.4,5
2018,2,1923.2800000000002,7
2018,3,1953.2600000000002,4
2018,4,1978.1399999999999,2
2018,5,2025.8200000000002,1
2018,6,1897.1800000000003,8
2018,7,1830.8600000000001,9
2018,8,1605.3400000000001,10
2018,9,1954.9199999999998,3
2018,10,1936.3799999999999,6
2018,1,1959.66,5
2018,2,1803.3000000000002,8
2018,3,2020.2600000000002,1
2018,4,2001.9,2
2018,5,1654.6999999999998,9
2018,6,1975.12,3
2018,7,1965.5200000000002,4
2018,8,1549.5,10
2018,9,1887.42,6
2018,10,1856.0600000000002,7
2018,1,2036.1599999999999,1
2018,2,1892.7800000000002,8
2018,3,1933.4000000000003,4
2018,4,2016.52,2
2018,5,1861.94,9
2018,6,1907.9600000000003,7
2018,7,1828.62,10
2018,8,1908.8,6
2018,9,1919.1,5
2018,10,2000.2999999999997,3
2018,1,1929.5800000000002,4
2018,2,1899.92,7
2018,3,1981.92,2
2018,4,1949.06,3
2018,5,2014.8600000000001,1
2018,6,1929.1999999999998,5
2018,7,1906.38,6
2018,8,1847.66,8
2018,9,1617.84,10
2018,10,1828.08,9
2018,1,1854.56,8
2018,2,1983.18,4
2018,3,1874.62,7
2018,4,1985.08,3
2018,5,2025.12,1
2018,6,1987.74,2
2018,7,1605.54,10
2018,8,1928.44,6
2018,9,1969.6,5
2018,10,1848.3000000000002,9
2018,1,1864.0800000000002,9
2018,2,2049.5,1
2018,3,1890.3599999999997,7
2018,4,1946.1599999999999,3
2018,5,1863.58,10
2018,6,1917.7800000000002,6
2018,7,1957.94,2
2018,8,1919.1999999999998,5
2018,9,1939.52,4
2018,10,1876.72,8
2018,1,2007.3799999999999,1
2018,2,1846.2000000000003,9
2018,3,1953.3000000000002,4
2018,4,1885.06,7
2018,5,1937.3199999999997,5
2018,6,1860.6599999999999,8
2018,7,1960.8799999999999,3
2018,8,1833.64,10
2018,9,1924.1599999999999,6
2018,10,1998.18,2
2018,1,1928.0,5
2018,2,1941.86,4
2018,3,2106.0,1
2018,4,1888.0200000000002,7
2018,5,2034.22,2
2018,6,1836.48,8
2018,7,1589.0,10
2018,8,1916.6,6
2018,9,1793.2199999999998,9
2018,10,1971.12,3
2018,1,1916.92,7
2018,2,1933.22,4
2018,3,1866.46,8
2018,4,1968.56,3
2018,5,1671.0600000000002,9
2018,6,1978.7200000000003,1
2018,7,1601.1599999999999,10
2018,8,1971.82,2
2018,9,1921.3,5
2018,10,1917.9199999999998,6
2018,1,1856.98,8
2018,2,1965.3,2
2018,3,1922.48,3
2018,4,2067.66,1
2018,5,1632.1799999999998,10
2018,6,1792.7,9
2018,7,1902.5,4
2018,8,1899.3,5
2018,9,1882.6200000000001,6
2018,10,1859.22,7
2018,1,1910.3000000000002,4
2018,2,1949.02,3
2018,3,1677.62,10
2018,4,1898.98,7
2018,5,1909.8000000000002,5
2018,6,1894.2200000000003,8
2018,7,1909.0,6
2018,8,2025.5600000000002,1
2018,9,1800.28,9
2018,10,2012.2800000000002,2
2018,1,1843.2599999999998,9
2018,2,2005.18,1
2018,3,1908.4199999999998,6
2018,4,1998.62,2
2018,5,1911.52,5
2018,6,1866.7200000000003,8
2018,7,1957.3200000000002,3
2018,8,1925.48,4
2018,9,1580.74,10
2018,10,1902.3400000000001,7
2018,1,1988.9,1
2018,2,1840.94,10
2018,3,1921.32,6
2018,4,1930.6,5
2018,5,1855.7599999999998,9
2018,6,1933.7399999999998,4
2018,7,1869.8199999999997,8
2018,8,1971.72,2
2018,9,1899.8,7
2018,10,1947.94,3
2018,1,1973.62,2
2018,2,1870.6799999999998,8
2018,3,1908.16,7
2018,4,1669.8200000000002,10
2018,5,1927.5,5
2018,6,2021.4,1
2018,7,1859.76,9
2018,8,1924.7199999999998,6
2018,9,1944.6,3
2018,10,1935.1,4
2018,1,1946.5,3
2018,2,1736.3000000000002,9
2018,3,1902.88,6
2018,4,1986.3999999999996,1
2018,5,1910.2,5
2018,6,1643.2200000000003,10
2018,7,1885.6000000000001,7
2018,8,1852.8600000000001,8
2018,9,1954.3200000000002,2
2018,10,1929.52,4
2018,1,1962.38,1
2018,2,1932.68,4
2018,3,1948.86,2
2018,4,1900.0,8
2018,5,1932.3600000000001,5
2018,6,1877.5,9
2018,7,1920.1,6
2018,8,1693.54,10
2018,9,1941.2199999999998,3
2018,10,1914.1,7
2018,1,1839.94,8
2018,2,1814.22,9
2018,3,1941.88,5
2018,4,1885.48,7
2018,5,1564.3600000000001,10
2018,6,1946.46,3
2018,7,1932.8999999999999,6
2018,8,1976.3199999999997,1
2018,9,1943.5800000000002,4
2018,10,1976.02,2
2018,1,1910.42,8
2018,2,1926.42,6
2018,3,1918.5200000000002,7
2018,4,1949.58,2
2018,5,1894.02,9
2018,6,1938.0400000000002,4
2018,7,1933.3600000000001,5
2018,8,1616.76,10
2018,9,1938.3799999999997,3
2018,10,2000.54,1
2018,1,1844.18,8
2018,2,2028.3799999999999,2
2018,3,1955.5,3
2018,4,2044.5199999999998,1
2018,5,1843.42,9
2018,6,1916.2599999999998,5
2018,7,1927.38,4
2018,8,1742.6800000000003,10
2018,9,1913.8200000000002,6
2018,10,1905.38,7
2018,1,1637.58,10
2018,2,1910.7,6
2018,3,2006.7800000000002,1
2018,4,1887.7,8
2018,5,1966.78,3
2018,6,1959.7800000000002,4
2018,7,1879.8200000000002,9
2018,8,1974.4599999999998,2
2018,9,1945.2999999999997,5
2018,10,1898.78,7
2018,1,1875.44,7
2018,2,1892.4199999999998,6
2018,3,1979.1399999999999,1
2018,4,1972.04,2
2018,5,1842.1999999999998,9
2018,6,1686.26,10
2018,7,1950.02,4
2018,8,1926.3,5
2018,9,1874.02,8
2018,10,1956.46,3
2018,1,1874.1,6
2018,2,1863.7999999999997,7
2018,3,1831.94,9
2018,4,1900.2199999999998,5
2018,5,1933.62,2
2018,6,2015.9799999999998,1
2018,7,1857.7400000000002,8
2018,8,1925.8000000000002,3
2018,9,1649.44,10
2018,10,1920.88,4
2018,1,1869.4599999999998,7
2018,2,1908.7600000000002,5
2018,3,1831.2,8
2018,4,1948.1399999999999,3
2018,5,1527.52,10
2018,6,1976.0,2
2018,7,1629.6000000000001,9
2018,8,2047.2600000000002,1
2018,9,1933.2599999999998,4
2018,10,1893.4199999999998,6
2018,1,1967.1,3
2018,2,1997.98,1
2018,3,1924.42,6
2018,4,1953.6799999999998,5
2018,5,1962.38,4
2018,6,1884.3600000000001,8
2018,7,1989.36,2
2018,8,1820.9,9
2018,9,1661.5600000000002,10
2018,10,1888.44,7
2018,1,1845.7600000000002,10
2018,2,1866.6799999999998,8
2018,3,2029.36,1
2018,4,1964.2800000000002,3
2018,5,1909.1000000000001,5
2018,6,1883.4000000000003,7
2018,7,1886.6000000000001,6
2018,8,1980.6799999999998,2
2018,9,1937.0000000000002,4
2018,10,1861.2800000000002,9
2018,1,2019.1,1
2018,2,1958.52,5
2018,3,1972.9400000000003,3
2018,4,1894.36,6
2018,5,1962.46,4
2018,6,1789.98,9
2018,7,1876.0,7
2018,8,1975.6200000000001,2
2018,9,1821.62,8
2018,10,1622.0,10
2018,1,1875.96,8
2018,2,1941.3799999999999,3
2018,3,1951.4,2
2018,4,1919.3200000000002,6
2018,5,1991.3000000000002,1
2018,6,1928.3199999999997,4
2018,7,1882.6799999999998,7
2018,8,1602.92,10
2018,9,1846.52,9
2018,10,1925.2,5
2018,1,1925.8000000000002,4
2018,2,2029.22,1
2018,3,1870.18,7
2018,4,1897.8400000000001,6
2018,5,1685.3400000000001,10
2018,6,1952.48,2
2018,7,1814.1,9
2018,8,1864.42,8
2018,9,1919.5,5
2018,10,1946.52,3
2018,1,1783.3200000000002,9
2018,2,1930.3000000000002,5
2018,3,1947.88,4
2018,4,1617.9,10
2018,5,1965.36,2
2018,6,1920.7600000000002,6
2018,7,1958.84,3
2018,8,1897.82,8
2018,9,1910.58,7
2018,10,1969.6000000000001,1
2018,1,2064.66,1
2018,2,1920.8599999999997,6
2018,3,1947.46,3
2018,4,1876.6,9
2018,5,1901.54,7
2018,6,1892.98,8
2018,7,1921.7199999999998,5
2018,8,1859.76,10
2018,9,2018.08,2
2018,10,1931.1799999999998,4
2018,1,1865.0,8
2018,2,1984.56,2
2018,3,1688.88,10
2018,4,1738.54,9
2018,5,1952.06,4
2018,6,1908.7799999999997,6
2018,7,1925.2,5
2018,8,1976.2800000000002,3
2018,9,1904.62,7
2018,10,2012.48,1
2018,1,1880.94,8
2018,2,2010.9,1
2018,3,1935.9399999999998,4
2018,4,1854.38,10
2018,5,1955.42,3
2018,6,1968.32,2
2018,7,1877.16,9
2018,8,1923.8000000000002,5
2018,9,1883.26,6
2018,10,1881.4,7
2018,1,1766.4,9
2018,2,1955.3799999999999,5
2018,3,1990.04,2
2018,4,1928.94,7
2018,5,1546.64,10
2018,6,1970.32,4
2018,7,1992.4,1
2018,8,1886.5599999999997,8
2018,9,1972.08,3
2018,10,1934.2600000000002,6
2018,1,1966.02,2
2018,2,1963.6,3
2018,3,1978.48,1
2018,4,1907.7999999999997,7
2018,5,1928.8799999999999,6
2018,6,1881.74,8
2018,7,1942.28,5
2018,8,1876.2199999999998,9
2018,9,1949.3999999999999,4
2018,10,1694.06,10
2018,1,1923.74,3
2018,2,1674.38,10
2018,3,1894.1,5
2018,4,1903.4,4
2018,5,1840.2800000000002,9
2018,6,2034.8200000000002,1
2018,7,1866.96,8
2018,8,2000.1399999999999,2
2018,9,1879.8,7
2018,10,1893.9,6
2018,1,1922.0,4
2018,2,1674.02,10
2018,3,1858.22,7
2018,4,1987.7999999999997,2
2018,5,1814.08,9
2018,6,1847.88,8
2018,7,1908.9,5
2018,8,2064.1000000000004,1
2018,9,1962.2400000000002,3
2018,10,1901.1599999999999,6
2018,1,1707.72,10
2018,2,1932.44,4
2018,3,1953.7400000000002,3
2018,4,1876.2,8
2018,5,1900.9,7
2018,6,1997.24,1
2018,7,1964.7200000000003,2
2018,8,1931.06,5
2018,9,1909.38,6
2018,10,1856.2799999999997,9
2018,1,1892.1400000000003,7
2018,2,2029.02,1
2018,3,1844.6,9
2018,4,2026.3600000000001,2
2018,5,1922.98,4
2018,6,1892.56,6
2018,7,1896.7600000000002,5
2018,8,1938.88,3
2018,9,1592.04,10
2018,10,1879.86,8
2018,1,1900.18,6
2018,2,1848.32,8
2018,3,1919.88,4
2018,4,1982.6599999999999,1
2018,5,1826.3400000000001,9
2018,6,1679.6,10
2018,7,1867.12,7
2018,8,1936.7399999999998,2
2018,9,1927.24,3
2018,10,1907.6,5
2018,1,1885.7199999999998,8
2018,2,1560.2,10
2018,3,1975.04,2
2018,4,2042.9,1
2018,5,1934.2,4
2018,6,1863.5000000000002,9
2018,7,1925.1399999999999,5
2018,8,1909.1599999999999,7
2018,9,1972.4199999999998,3
2018,10,1920.6,6
2018,1,1951.2599999999998,3
2018,2,1894.2,9
2018,3,1929.3999999999999,5
2018,4,1926.44,6
2018,5,1948.26,4
2018,6,1896.2200000000003,8
2018,7,1900.2200000000003,7
2018,8,2008.86,1
2018,9,1989.8,2
2018,10,1800.6399999999999,10
2018,1,1891.82,6
2018,2,2085.02,1
2018,3,1871.12,8
2018,4,1843.06,10
2018,5,1921.42,4
2018,6,1945.4799999999998,3
2018,7,1973.6600000000003,2
2018,8,1889.1,7
2018,9,1867.2800000000002,9
2018,10,1908.22,5
2018,1,1486.1999999999998,10
2018,2,1950.2600000000002,5
2018,3,1877.04,8
2018,4,2011.92,2
2018,5,2034.6599999999999,1
2018,6,1854.0600000000002,9
2018,7,1900.32,7
2018,8,1910.84,6
2018,9,1975.98,3
2018,10,1962.44,4
2018,1,1974.24,4
2018,2,1977.56,3
2018,3,1997.7800000000002,1
2018,4,1987.4799999999998,2
2018,5,1899.96,7
2018,6,1901.4999999999998,6
2018,7,1671.96,10
2018,8,1829.08,8
2018,9,1952.7200000000003,5
2018,10,1821.82,9
2018,1,2032.4999999999998,1
2018,2,1870.1799999999998,9
2018,3,1895.9600000000003,5
2018,4,1931.1399999999999,3
2018,5,1713.2199999999998,10
2018,6,1901.52,4
2018,7,1875.32,8
2018,8,1885.28,6
2018,9,1882.6200000000001,7
2018,10,2000.6799999999998,2
2018,1,2066.98,1
2018,2,1995.3200000000002,2
2018,3,1860.02,10
2018,4,1872.06,9
2018,5,1900.9,6
2018,6,1928.06,5
2018,7,1885.2199999999998,8
2018,8,1887.4999999999998,7
2018,9,1936.3600000000001,4
2018,10,1941.88,3
2018,1,1689.52,10
2018,2,1838.38,7
2018,3,1798.56,8
2018,4,1969.72,3
2018,5,1918.82,5
2018,6,1752.9800000000005,9
2018,7,1972.66,2
2018,8,1908.2399999999998,6
2018,9,1973.66,1
2018,10,1923.6800000000003,4
2018,1,1939.4200000000003,4
2018,2,1939.06,5
2018,3,2026.3799999999999,2
2018,4,2063.3,1
2018,5,1782.44,10
2018,6,1918.6200000000001,7
2018,7,1872.3,8
2018,8,1871.44,9
2018,9,1966.2800000000002,3
2018,10,1925.24,6
2018,1,1869.0199999999998,7
2018,2,1902.46,5
2018,3,1776.4800000000002,9
2018,4,1678.6999999999998,10
2018,5,1886.02,6
2018,6,1990.3999999999999,2
2018,7,1934.7999999999997,4
2018,8,1861.64,8
2018,9,2010.14,1
2018,10,1973.16,3
2018,1,1935.2999999999997,4
2018,2,2012.26,1
2018,3,1900.8,6
2018,4,1671.9,10
2018,5,1869.12,9
2018,6,1951.04,3
2018,7,1971.6599999999999,2
2018,8,1872.8200000000002,8
2018,9,1888.52,7
2018,10,1929.9999999999998,5
2018,1,1991.2,2
2018,2,2100.66,1
2018,3,1951.52,5
2018,4,1882.98,8
2018,5,1887.0,7
2018,6,1781.96,9
2018,7,1637.3999999999999,10
2018,8,1892.8999999999999,6
2018,9,1969.0600000000002,3
2018,10,1969.0200000000004,4
2018,1,1937.3999999999999,4
2018,2,1941.46,3
2018,3,1915.6,6
2018,4,1931.62,5
2018,5,2020.52,1
2018,6,1649.44,10
2018,7,1873.8600000000001,8
2018,8,1772.1799999999998,9
2018,9,1955.46,2
2018,10,1893.6599999999999,7
2018,1,1943.12,2
2018,2,1879.1799999999998,4
2018,3,1839.1999999999998,7
2018,4,1866.6600000000003,5
2018,5,1797.98,8
2018,6,2080.12,1
2018,7,1701.22,9
2018,8,1904.12,3
2018,9,1849.98,6
2018,10,1680.4,10
2018,1,1958.22,1
2018,2,1898.78,7
2018,3,1881.66,9
2018,4,1898.6000000000001,8
2018,5,1912.08,5
2018,6,1949.0,2
2018,7,1881.6399999999999,10
2018,8,1922.1799999999998,3
2018,9,1908.74,6
2018,10,1921.6,4
2018,1,1907.8200000000002,6
2018,2,2041.58,2
2018,3,1800.16,10
2018,4,1927.44,5
2018,5,1976.9799999999998,4
2018,6,1831.68,8
2018,7,1816.82,9
2018,8,2052.42,1
2018,9,1977.6999999999998,3
2018,10,1886.22,7
2018,1,2081.96,1
2018,2,1978.78,2
2018,3,1760.9400000000003,10
2018,4,1923.7399999999998,5
2018,5,1956.86,3
2018,6,1916.3,6
2018,7,1892.76,7
2018,8,1850.76,8
2018,9,1813.0800000000002,9
2018,10,1947.8000000000002,4
2018,1,1682.94,10
2018,2,1944.9,3
2018,3,1915.2799999999997,4
2018,4,1844.0,9
2018,5,1951.26,2
2018,6,1903.3600000000001,5
2018,7,1989.48,1
2018,8,1847.3400000000001,7
2018,9,1887.92,6
2018,10,1845.6599999999999,8
2018,1,2069.96,1
2018,2,1834.92,9
2018,3,1875.7600000000002,6
2018,4,1874.54,7
2018,5,1935.62,3
2018,6,1881.66,5
2018,7,1951.7199999999998,2
2018,8,1698.6599999999999,10
2018,9,1863.8400000000001,8
2018,10,1915.08,4
2018,1,2002.3199999999997,1
2018,2,1988.2200000000003,3
2018,3,1808.88,8
2018,4,1933.38,5
2018,5,1808.3,9
2018,6,1843.52,7
2018,7,1949.7600000000002,4
2018,8,1991.1600000000003,2
2018,9,1924.1000000000001,6
2018,10,1746.6,10
2018,1,1995.12,2
2018,2,1947.1200000000001,4
2018,3,1886.02,7
2018,4,1568.78,10
2018,5,1873.98,8
2018,6,1995.76,1
2018,7,1894.8600000000001,6
2018,8,1907.08,5
2018,9,1949.6800000000003,3
2018,10,1867.1599999999999,9
2018,1,1693.3999999999999,10
2018,2,1971.68,1
2018,3,1872.94,8
2018,4,1922.12,5
2018,5,1884.2600000000002,6
2018,6,1950.04,2
2018,7,1931.42,3
2018,8,1877.7999999999997,7
2018,9,1924.5199999999998,4
2018,10,1868.9199999999998,9
2018,1,1920.8999999999999,7
2018,2,1929.0,5
2018,3,1988.5,1
2018,4,1959.1,2
2018,5,1946.0199999999998,4
2018,6,1927.98,6
2018,7,1867.6999999999998,9
2018,8,1801.1,10
2018,9,1949.7200000000003,3
2018,10,1900.4,8
2018,1,1588.6799999999998,10
2018,2,1685.1,9
2018,3,2052.08,1
2018,4,1850.4,7
2018,5,1886.8000000000002,4
2018,6,1905.3000000000002,3
2018,7,1943.62,2
2018,8,1855.6200000000001,6
2018,9,1843.6799999999998,8
2018,10,1870.2199999999998,5
2018,1,1911.3199999999997,8
2018,2,1926.18,5
2018,3,1942.2000000000003,3
2018,4,1669.42,10
2018,5,1921.6799999999998,6
2018,6,1859.9599999999998,9
2018,7,1953.6999999999998,2
2018,8,1928.7600000000002,4
2018,9,1968.64,1
2018,10,1921.12,7
2018,1,1846.5199999999998,5
2018,2,1638.5,10
2018,3,1923.8200000000002,3
2018,4,1837.02,7
2018,5,1783.58,8
2018,6,1994.5,1
2018,7,1719.02,9
2018,8,1978.1400000000003,2
2018,9,1841.26,6
2018,10,1872.8000000000002,4
2018,1,1972.88,2
2018,2,2001.64,1
2018,3,1910.1599999999999,6
2018,4,1947.46,5
2018,5,1965.6399999999999,3
2018,6,1880.16,8
2018,7,1903.94,7
2018,8,1804.12,9
2018,9,1960.1200000000001,4
2018,10,1791.56,10
2018,1,1840.28,9
2018,2,1935.28,5
2018,3,1911.7599999999998,8
2018,4,1962.54,3
2018,5,1932.4800000000002,6
2018,6,1950.2000000000003,4
2018,7,1969.1000000000001,2
2018,8,1970.04,1
2018,9,1593.0,10
2018,10,1915.5200000000002,7
2018,1,2026.2000000000003,2
2018,2,1496.02,10
2018,3,1942.76,5
2018,4,1917.9799999999998,6
2018,5,1824.4399999999998,8
2018,6,2019.1799999999998,3
2018,7,1882.42,7
2018,8,2039.7,1
2018,9,2004.82,4
2018,10,1790.24,9
2018,1,1909.44,6
2018,2,2014.7600000000002,2
2018,3,1931.1800000000003,4
2018,4,1968.38,3
2018,5,1849.3600000000001,9
2018,6,2045.18,1
2018,7,1912.42,5
2018,8,1864.1399999999999,8
2018,9,1828.56,10
2018,10,1873.96,7
2018,1,1912.9,5
2018,2,2007.98,1
2018,3,1986.2999999999997,2
2018,4,1908.2000000000003,6
2018,5,1890.4599999999998,7
2018,6,1855.9,8
2018,7,1924.96,4
2018,8,1935.3200000000002,3
2018,9,1707.76,10
2018,10,1750.88,9
2018,1,1962.32,2
2018,2,1971.28,1
2018,3,1706.6999999999998,9
2018,4,1850.3600000000001,8
2018,5,1874.88,7
2018,6,1627.8400000000001,10
2018,7,1925.4199999999998,4
2018,8,1918.6,5
2018,9,1948.38,3
2018,10,1899.58,6
2018,1,1950.06,3
2018,2,1948.3999999999999,4
2018,3,1989.52,2
2018,4,1846.86,8
2018,5,1927.8400000000001,5
2018,6,1925.04,6
2018,7,1912.5,7
2018,8,1824.8200000000002,9
2018,9,1599.6,10
2018,10,2013.6799999999998,1
2018,1,1982.32,3
2018,2,2055.96,1
2018,3,1902.72,6
2018,4,1932.8200000000002,5
2018,5,1982.3600000000001,2
2018,6,1868.58,8
2018,7,1587.8,10
2018,8,1950.58,4
2018,9,1772.64,9
2018,10,1878.9199999999998,7
2018,1,1878.5200000000002,7
2018,2,1940.66,2
2018,3,1831.3999999999999,10
2018,4,1932.7999999999997,3
2018,5,2027.6399999999999,1
2018,6,1919.6599999999999,4
2018,7,1891.6999999999998,6
2018,8,1914.1000000000001,5
2018,9,1849.38,9
2018,10,1856.1799999999998,8
2018,1,1876.2800000000002,7
2018,2,1674.64,10
2018,3,1927.8600000000001,5
2018,4,1966.34,2
2018,5,1814.68,9
2018,6,1883.98,6
2018,7,1928.54,4
2018,8,1940.3000000000002,3
2018,9,1873.18,8
2018,10,1973.1200000000001,1
2018,1,1939.8999999999999,5
2018,2,1871.42,8
2018,3,1916.4,6
2018,4,1849.4800000000002,10
2018,5,1915.88,7
2018,6,1948.1200000000001,4
2018,7,1954.2799999999997,3
2018,8,1862.56,9
2018,9,2027.9,2
2018,10,2031.96,1
2018,1,1926.14,4
2018,2,1883.52,7
2018,3,1871.38,8
2018,4,1919.98,5
2018,5,1940.62,2
2018,6,1854.6599999999999,9
2018,7,1937.8600000000001,3
2018,8,2056.52,1
2018,9,1916.1799999999998,6
2018,10,1660.4,10
2018,1,1838.5199999999998,8
2018,2,1730.8600000000001,10
2018,3,1852.08,7
2018,4,1808.52,9
2018,5,1980.1800000000003,3
2018,6,2014.3600000000001,1
2018,7,1924.1200000000001,5
2018,8,1870.0,6
2018,9,1970.2800000000002,4
2018,10,2011.58,2
2018,1,1960.3200000000002,2
2018,2,2031.7999999999997,1
2018,3,1955.48,3
2018,4,1902.62,7
2018,5,1925.38,5
2018,6,1904.76,6
2018,7,1841.5600000000002,9
2018,8,1932.56,4
2018,9,1847.66,8
2018,10,1827.8,10
2018,1,1934.3600000000001,5
2018,2,1608.9,10
2018,3,1795.18,9
2018,4,1927.62,6
2018,5,1884.7799999999997,8
2018,6,1924.6200000000001,7
2018,7,1947.9,4
2018,8,1968.34,2
2018,9,1948.6,3
2018,10,1976.24,1
2018,1,2009.2000000000003,1
2018,2,2001.5199999999998,3
2018,3,2005.0,2
2018,4,1893.12,7
